Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of unique individuals using Novateca workstations 	numeric	818
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of unique individuals using  non-Novateca workstations 	numeric	23
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of loans of library materials 	numeric	1024
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of event visitors/persons	numeric	15
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	New services and activities, including on computers  	textaria	imprimare/copiere-multiplicare,Servicii scanare/consultații/training-uri; periodicitatea 2-3 ori pe saptamina, total persoane consultate:312
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	How many people work in the library? Please include all staff members (librarians & support).	numeric	16
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Yes
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of consultations in June	numeric	381
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Communication	numeric	128
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Education	numeric	40
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Culture and Leisure	numeric	159
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Electronic Governance	numeric	14
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Health	numeric	16
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Economic Development	numeric	12
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Digital Inclusion	numeric	12
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Other consultations	textaria	-
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of each training 	text	Curs IT/Browsere - tipuri de navigatori
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	2014-01-17
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	2014-01-18
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	The total hours per training	numeric	8
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	13
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	The group of the participants	text	bibliotecari din localitate raională
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	Conducerea locală.
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of training	text	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of hours per training, duration in hours	numeric	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Target group of participants	text	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of training	text	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of hours per training, duration in hours	numeric	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Target group of participants	text	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories (max. 1000 symbols)	textaria	crearea unei căsuțe poștale de către vizitatorii or. Cahul (D-na Mironescu) ce este la tratament la ”Nufărul Alb”, și învățarea de a naviga în internet precum și a efectua o legătură prin aplicația ”skype”
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload photos	file	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload other documents	file	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories	textaria	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload photos	file	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload other documents	file	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload photos	file	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload other documents	file	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories	textaria	
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Add a question	textaria	Nu, nu sunt.
2014-01-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Add a feedback	textaria	a fost o lună destul de încărcată din punct de vedere dezvoltarea dorinței de a cunoaște de către cititori a informațiilor ce pot fi oferite de către bibliotecă...
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of all new unique users to library 	numeric	229
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of registered/unique users of each gender (female) 	numeric	126
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of registered/unic users of each gender (male)	numeric	103
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	0-16 years	numeric	7
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	17-30 year	numeric	116
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	31-57 year	numeric	65
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	58 - ... year	numeric	41
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of physical visits during this month 	numeric	1976
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	If answered yes to previous question, indicate number of visits.	numeric	830
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of unique individuals using Novateca workstations 	numeric	238
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of unique individuals using  non-Novateca workstations 	numeric	60
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of loans of library materials 	numeric	2504
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of event visitors/persons	numeric	9
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	New services and activities, including on computers  	textaria	-
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	How many people work in the library? Please include all staff members (librarians & support).	numeric	10
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did your library have any volunteers that help with your work?	dropdown	No
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of consultations in June	numeric	2084
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Communication	numeric	850
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Education	numeric	45
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Culture and Leisure	numeric	359
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Electronic Governance	numeric	20
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Health	numeric	65
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Economic Development	numeric	108
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Digital Inclusion	numeric	637
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Other consultations	textaria	diferite teme...
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of each training 	text	Ce facem de dragobete? (workshop pentru copii)
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	2014-02-24
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	2014-02-24
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	The total hours per training	numeric	3
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	7
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	The group of the participants	text	elevi SPP-1 și ȘPP-2
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	APL
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of training	text	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of hours per training, duration in hours	numeric	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Target group of participants	text	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of training	text	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of hours per training, duration in hours	numeric	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Target group of participants	text	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories (max. 1000 symbols)	textaria	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload photos	file	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload other documents	file	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories	textaria	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload photos	file	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload other documents	file	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories	textaria	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload photos	file	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Upload other documents	file	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Add a question	textaria	
2014-02-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Add a feedback	textaria	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of all new unique users to library 	numeric	704
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of registered/unique users of each gender (female) 	numeric	442
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of registered/unic users of each gender (male)	numeric	262
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	0-16 years	numeric	218
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	17-30 year	numeric	234
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	31-57 year	numeric	189
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	58 - ... year	numeric	63
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of physical visits during this month 	numeric	2196
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	If answered yes to previous question, indicate number of visits.	numeric	37500
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of unique individuals using Novateca workstations 	numeric	483
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of unique individuals using  non-Novateca workstations 	numeric	25
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of loans of library materials 	numeric	1056
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of event visitors/persons	numeric	16
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	New services and activities, including on computers  	textaria	foto, vizionari filme, club handmade
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	How many people work in the library? Please include all staff members (librarians & support).	numeric	17
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did your library have any volunteers that help with your work?	dropdown	No
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of consultations	numeric	2482
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Communication	numeric	286
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Education	numeric	67
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Culture and Leisure	numeric	743
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Electronic Governance	numeric	132
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Health	numeric	65
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Economic Development	numeric	300
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Digital Inclusion	numeric	889
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Other consultations	textaria	0
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of each training 	text	handmade
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	2014-03-05
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	2014-03-05
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	The total hours per training	numeric	3
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	7
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	The group of the participants	text	studenti Universitate si colegiul Arte Cahul
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	BPR Cahul
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of training	text	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of hours per training, duration in hours	numeric	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Target group of participants	text	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Topic/title of training	text	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training, start	datepiker	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Date of training end	datepiker	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Total number of hours per training, duration in hours	numeric	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Number of trained persons	numeric	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Target group of participants	text	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Partners, contributions	textaria	
2014-03-01	urban	Cahul	Cahul	Biblioteca Raionala Cahul	Success stories (max. 1000 symbols)	textaria	Unor cetățeni li se cere la anumite posturi de muncă CV-ul (Curriculum Vitae) completat in formă europeana. Însă nu orișicine știe cum se completează. În luna curentă la Biblioteca Raională ”Andrei Ciurunga” s-a adresat cu așa întrebare și d-na Mocanu Maria, fiind ajutată de către bibliotecarii sălii de lectură care au folosit toate mijloacele disponibile al sălii Novateca, inclusiv si echipamentul software care este instalat la calculatorul cu care s-a lucrat.Pașii care au fost efectuați la crearea acestui CV, sunt asemănători celor de la oficiul de pașapoarte,sunt (1)completarea unui chestionar de către solicitant și crearea acestuia in calculator(folosirea pachetului Office 2010 -Microsoft Word);(2)crearea unei poze cu mărimea 3x4cm alb-negru și plasarea in document (in calitate de aparat foto s-a folosit camera web al calculatorului și programul Paint);(3) CV-ul creat a fost pregătit pentru exportare in internet in format PDF.(4)un exemplar a fost dat la imprimare la imprimanta locală /folosindu-ne de Xerox Minolta.D-na Mocanu a rămas foarte impresionată și mulțumită de ajutorul care i-a fost acordat.
